"id","participantId","phase","button","reinforced","respondedAt"
"cys9pcnz3f2cfthci2vzmbzyd","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:27.607691"
"clcvehzbjhawk8p6jhoptpoj3","ccgriffbm12d8vcg71w9ilczb",2,"distractor","f","2026-07-06 17:25:27.768547"
"ct3tyxrc10xsecyx26kpqehli","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:28.052101"
"ca9waqxeu6f49lggbz86gkts0","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:28.634170"
"cr96je4we6joly4nwscdi1w40","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:29.936539"
"crob1xwv1cj4dkk3w17x31y6z","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:29"
"c3e1ajtj6obxq7t8y4vylvj2e","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:25:30"
"c1bww6agvqncoyrmtbtwji0pw","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:30.826790"
"cya6k3wcx796en6odyjuqka6w","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:30.904781"
"cv5m9vpmdz375sruq7rge58cu","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:31.300584"
"cng74ev6otchigv7gi7oomsij","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:25:31.693075"
"cafcwfqxcvek1frtypam007of","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:32.199909"
"ckgteqmxludh7lr08hl51hkdc","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:33.497834"
"c09c7rinwyvek4h231oyc0n0g","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:33"
"co3ln7tyot82ia57xr6b3v6ab","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:33.848580"
"c42p4g4o14ywj8vslkc6f1duv","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:33"
"cou93wgmd7yiwwa4f9je914qx","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:34.807537"
"c55wruy1glarro8ljlaumyy2q","ccgriffbm12d8vcg71w9ilczb",2,"R1","f","2026-07-06 17:25:35.919609"
"cabu4t1ao63eksipxs8v72qtd","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:35.919609"
"cttngtsjxgmo7gjyfglv76w2i","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:25:36.067017"
"ca3kisdblqmhwucms9yvn9frd","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:36"
"cygl8o64fpn2dx9phwzbmw9rm","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:37.080936"
"cphh34rcq8hofhdd1o9pr7iac","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:37.106525"
"cya01rrlz15q3687v7si0lbnp","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:37.136664"
"c0uzd69bdrgkn38213rwzl9il","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:25:37.467153"
"cc4glfhg9jrz27lveutqr18qx","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:38.424782"
"c834h0uzsijvk4s0y0r0vzl9m","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:38.768764"
"c48q219lqhdkma224f07v3dyf","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:39.063748"
"cbyl1cx5anbb001zx6db0vf2y","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:39.362250"
"cqbayypcpczrposghkyhd4cru","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:25:39.467632"
"cyspqn6wt6335w4uxliu75m2k","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:40.002127"
"cnro6gqr4d31ex7ni8rrqs688","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:40.002127"
"cgxvetw5kiy0xst17vhw830l5","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:40.051269"
"c82xdktwvsa8fzw2nbx7mzfzx","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:40.201269"
"c0c27b3k9iuljf46xerd4t01w","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:25:40.635579"
"cfe6vglz6vfv1mdb5eghl2fe7","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:41.458933"
"cp187vu44qyiwt1h77jwr2hj0","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:41.936353"
"c2zom2lhugl2ox7ktt261efti","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:42.115468"
"corgf9c6l8f4ko3sjvzqu2k4o","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:42.124054"
"ccw3jlng0v7hk3vdpzp7rfclo","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:42.409745"
"cak68wah84j8mbswxeeoimkdv","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:25:42.598591"
"cipl4l63z9bqik8hl2td59rvx","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:42.662725"
"co4yfg24cp3w807wwq25nh67m","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:42.683002"
"cjvo2aqw1ytgs8luusrdcsd39","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:44.423272"
"c2gr29ekhbefftjzzfa6kqhwf","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:44.721208"
"cznvo2u807h1jcy4v5u1xprbg","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:44.929072"
"cacvsrmdrrqvf2xow1bo1kjfn","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:45.117337"
"cazd5e6nodjhscbpqwqgf8vf0","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:45.121534"
"cndaexxjynce01eilwhb32ztd","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:45.410201"
"c4dm4tyf38yd4sadoa8wcmt8k","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:45.571819"
"co8wwpqshqfuamrs53p3jbgod","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:46.100376"
"ck9gdn7kqol9j518lnts10cge","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:46.100376"
"ck895ryvnebwgumjyqklhxong","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:46.250376"
"ck0m8acr2i9brd42s74075lss","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:48.877902"
"ca6aw1xwigbjkfulojmozqxk8","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:49.381328"
"c79pv771mb2oucd6eg63gnx26","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:49.574503"
"cvrok4yn2j9vzqspqovcmq6e8","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:49"
"cm48il0wmq1dpt9dtap8hs0tj","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:49.670898"
"ccebqf52h57w3q2n1wuy537gi","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:50.089601"
"c0128hbf2n1sqmjwu49v7ic58","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:50"
"cscw47hiqdhple5b7bh1n6yea","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:25:50.546067"
"c9sxu6bl6cltcal6h2br886ju","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:50.696067"
"c9wypnmrm1p0ud6rtor0jcapz","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:51.480011"
"c4mtgwbsqeur61sxsqd56gs3z","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:25:51"
"cv8o8iuoc9ojqi6z4wnxxyfgj","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:51.854572"
"ckja733je9h6bwa4ujbtsil8z","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:52.638427"
"crlda4zrn5tjc9hs4fre4y20c","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:52"
"cqvte7756o9ad4phncux56dyi","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:52.751930"
"cg29ypwokuhbvkfqxuetof9sf","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:52.859162"
"c5t4ap4fb8fqjvurs52shb51w","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:52.939896"
"cam66b47j7tzr28ol9wluy4jh","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:53.003559"
"cm6b8h99nt80ljsp9ld3brgau","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:53.953417"
"co5tice5avsna1m0gnufb4bkc","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:55.785553"
"coua6tapirwm99x5ne8zxuew3","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:55.785553"
"cg60xaaf7cmaum3wrktzjena3","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:56.149648"
"ctwchl04wmn7n89cn0uhwr7n8","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:56.457967"
"cvzmlli6ohlesek8kcsq52z09","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:56"
"chtm1hn0s0wphcthb0tlratdl","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:56.920837"
"ca1z0txrqyw3s2kdk88fjhitd","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:57.058684"
"c5qmmlgwp9cms2de79k67pc6k","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:58.065356"
"cdyp4yp4okqiegde1gua0d1bl","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:25:58.129441"
"clmkznjlgkpyldn03j4cxlmcz","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:58.478839"
"c0a1ieonnkeidsvc9lkkeh25d","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:58.734166"
"cwv2dmlz4j6wyii51mf7qs0ua","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:58.842633"
"c90xsph2q46bkz7azetw1w5lg","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:58.884166"
"cfburjshpl273qj8tdo88eez9","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:58.887092"
"ckspcfofka8950fhbypdv9uig","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:25:58.887092"
"cg8nur7rwu4ji97il624cn2qk","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:25:59"
"cilzt3ob63x0zg3d0zw6lojqc","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:25:59.489926"
"cyvmayz2ynpdyw57g67tbkx5m","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:00.456548"
"c86dpd13q9pe0z4bksf1ya4ym","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:00"
"c8fsl15aochllnhwqfhxf8jnl","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:01"
"cq1wcczv8qem6n8kb1bkwdulu","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:01.306716"
"csbwi234tfg5mv0yh98at0y6z","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:26:01.411703"
"cxnpomiz5zjxaborkwv1whw7d","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:01.422708"
"ci1s90m0emju8j0l1c7kbpnzi","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:01.456716"
"cwbtmayrqjdch74m740dix9cw","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:01.769220"
"cyr0ytisg49ls7jw53s0lkjwf","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:02.373826"
"csq4y145lxjefiobte2gr9nak","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:02.825814"
"cg1s8grux8i3i9aoscii8nzy3","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:02.884652"
"clc3flq9gl6l8mtia8v4l64pt","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:03.692670"
"c53xblrj34hj522myfxfznl5r","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:03.751514"
"cmlk2gs7pogz0g2eknurds878","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:04.198734"
"ces0l7g9p05z2ul5q5ozuifrr","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:04"
"c5h6h2nlrv7y3itkvk9s8ttq1","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:04.379188"
"cv55h4sps9yxxptgihldx9wwx","ccgriffbm12d8vcg71w9ilczb",2,"distractor","f","2026-07-06 17:26:04.587490"
"cu4qinkxrpaitr3ad4pz1ktqh","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:04.587490"
"c5m12767skbf03vofk61y34ny","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:05.120825"
"cvb6ylosipexrodikc42juphs","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:05.420246"
"c5itz2ctz389awrbc3y5ylqpo","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:26:05.485754"
"cm5wzu3jf7lj27r33p8rs2yy1","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:05.498537"
"c9bq7mh5h11684mdah6ceo8vg","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:05.715722"
"c2ita8lb6rspm3ezjyxt90zck","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:05.886260"
"cwqvgb1igzh0urn0pk5icq7jk","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:06"
"clql1qekcht3jdjzcd3d6tltc","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:06.652864"
"cl2n0ntuwvbuk7raagu2id2ao","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:06.756665"
"czx224mctbohtrv2lvpktirrj","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:06.998806"
"c27674s96xh2upqo1a4vcwqqq","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:07.287553"
"cvkwz1tx1gwdyiyd4d4t6iere","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:26:07.343040"
"cgz61pkdhi5ch6po3909eclrt","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:07.827572"
"cjm8r2acwzbockadvuqjbcap9","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:09.231185"
"cp0x88pzey5ss7wafz082nrz3","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:09"
"c646aqtonm92272u9vy698jue","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:26:09.759365"
"cwlcu2pu950t6h4jlm1xuhpa3","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:10.262644"
"cciyyh43sjpwh8k6afhlmuqk8","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:26:11.301032"
"ce49qtt4svs7jxxolrwmkqcvw","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:11.764268"
"cxyhqxphdhlrb3frp16t5ktvg","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:11.822261"
"cg3lgetp8mjlz8xjtp378tuap","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:11.908884"
"cjvegb8tkn0vcp637dqd0960f","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:11.914268"
"cd5u353j12627zz15d5amwkcs","ct45pmzp9mt3y1obwjumek1tr",1,"distractor","f","2026-07-06 17:26:12.192312"
"cawlgx6dpcwifxqpz6t857fm4","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:12.539489"
"cnpkayr5lhzsas7wwhi3fpx9c","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:12.689489"
"c9lywaok6qod61fjb6itzib5a","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:13.109408"
"cgy29forsn9mls1o2grjm34wt","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:13"
"cphdtknj7el5r7w67nnsou6ez","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:13.332999"
"ccpba6t33ds4hhmy9c56sy9c9","ccgriffbm12d8vcg71w9ilczb",2,"distractor","f","2026-07-06 17:26:13.464079"
"clk1cg8z6mzrfkn6yil3ljvcs","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:13.464079"
"crb6f7ydqf9s6ewprd0gxw19r","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:15.258446"
"cg04bo9z2e2w0vff64da62xlo","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:15.500425"
"cve5rttkq92eon7dykj44e9yz","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:15.737906"
"cm6ghz209neia1xti6pvlizke","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:15.887906"
"c76923807wjeux73yxe85e3qt","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:16.107695"
"chhvt6tffa4kcg2cyrhsbph6b","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:16"
"cu3ywoqhltov9f120e15c53s6","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:16.680584"
"ckgw6mk2ogwvezuo138zdwwtr","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:17.567888"
"cgtr0mbe79l8fjfc55onfpcrb","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:17.787091"
"crthz0fwbd1ljmt250qxyuctj","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:18.264660"
"clrivjvoeu0r4d9guzc4lyqtr","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:18"
"cmsjdoxnge0pdue18hp7cjmw3","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:18.573451"
"cr4xsmm7ui8bv5eusl8q8agbf","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:26:18.586049"
"ctekrnh24gko0yz7nd0dhzcgu","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:19.348798"
"c0jxt141nb852db2puqyi8xp5","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:20.013780"
"cpkfzbzidq5y77jnxwlzldf7n","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:21.295175"
"c8rjriqxip84f3e1drnn63xzj","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:21.380077"
"cwt6i9rqo8cqh25b4gefibnhv","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:21.703245"
"c6k368bm3c3ev915jz9egh37h","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:21.929467"
"cw8auvcpv7ysxfrw1qzpawm8x","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:26:23.064481"
"clh67v1swyfitav578d3oer3i","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:24.055962"
"c4ux0z1mmm64y2mihofb1ivlc","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:24.111718"
"coky50kloffxs46l4zdijj61x","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:24.141345"
"cwygh61722h1u6xxop794id7b","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:24.163029"
"claax9r8o2fx3650tpx7m7eey","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:26:24.184754"
"cmtgg64dafadxrh45zmyj1dks","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:24"
"c1rnpqv6rz25h9xllgvjckfx0","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:24"
"c1rzdcdnzmcf2c0glzu8mg6kx","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:25.302438"
"cdptcp6v458si3l7tu3l8rx6q","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:25.752577"
"cv605khizrrsa5dfugf4uy8l3","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:26.429537"
"cnsofwmcangkucl9gei0dnqi6","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:26.579537"
"csnxzszs0qvy0awwe3fjzz8ja","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:26.745501"
"c1maa1sa22smor78g1rkkc3mz","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:26.917100"
"c0xzp8wkd2o1be37i3svvdphu","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:27.067100"
"ci8qohbhdf2l5tn181iu4s941","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:27.850648"
"c9pzxyojx1ohwt0dq9wcqhfnk","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:28.557326"
"cq38svt48t5446wb45g0axgeq","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:28.915371"
"cyiq1u007xru373yowwc37oee","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:28.948032"
"coq1ytc9prtimhi42o60cejlz","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:28.966055"
"c1xto9rssot07imsz1z9pwecy","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:28"
"civ8ittq2h9tr9f21ofux1nfq","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:29.832822"
"cxsn7koopmhutsm1k9m2triso","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:30.056746"
"chyjnqax9oz4hr72jst9yuknv","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:30.206746"
"ctod1uh999yz1mq0x4altra66","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:30.376095"
"cy59lecxgr0m7383lt48165b2","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:31.550632"
"cb52fgwa57fn5i4yjz2xj7jhv","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:32"
"ccv2vsdh37riw72rpcg28kqoh","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:32"
"c28116sydhuk8opoesccd3fea","cyvqlcz1rm2cjratd22nm5ion",2,"distractor","f","2026-07-06 17:26:33"
"cp8xdgmxf7cjw5pydna21o1nf","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:34.155718"
"cbguk591due061r4wyaqb70vk","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:34"
"cz2jj9d7v77k5ups83tkkxlrp","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:35.403554"
"cb3uo3imvofjqv9nna64flzel","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:35.486430"
"cl8xxtxb0mzpyvaz56xr8uso8","ccgriffbm12d8vcg71w9ilczb",2,"R2","t","2026-07-06 17:26:35.486430"
"c6vbmpb2vt2m20i6puz6fhqxx","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:35.887385"
"cddaau9fp6jzv4ywyrvf1r1yh","cyvqlcz1rm2cjratd22nm5ion",2,"R1","f","2026-07-06 17:26:37.021021"
"c23727cgrgjogwe3nng4iazyy","ct45pmzp9mt3y1obwjumek1tr",1,"R2","f","2026-07-06 17:26:37.282139"
"ci02qqbymq7847bo5juj3qeij","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:37.543675"
"c226kmb5nh8dwziqtk6m8b0vi","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:38.622463"
"cvkyc35xbmb8990hutjtinzzo","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:38.881213"
"c35btnmstc27n257huudccze6","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:39.182497"
"cb7ygoia4b2jjkw6kmcyzx3di","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:39.676385"
"c20aokcs73gkgu82otqegcwgx","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:39.788979"
"c66shvc3r4n7mon31ye2h0xsx","ct45pmzp9mt3y1obwjumek1tr",1,"R1","t","2026-07-06 17:26:39.788979"
"c4fpv1jvpyjlrqjo69vjgiy72","cyvqlcz1rm2cjratd22nm5ion",2,"R2","t","2026-07-06 17:26:41.603524"
"c0zh7qnb2p8rvbk20wuft2afs","ccgriffbm12d8vcg71w9ilczb",2,"distractor","f","2026-07-06 17:26:42.354316"
